timestamp	elapsed_process	active_file	active_lines	total_lines	error_rows	gpu	ollama_model
2026-05-21 09:47:01	13:46:44	qwen2.5_32b__rag_only.jsonl	31	831	1	20871/ 58/ 64	qwen2.5:32b
2026-05-21 09:48:01	13:47:45	qwen2.5_32b__rag_only.jsonl	31	831	1	20873/ 26/ 61	qwen2.5:32b
2026-05-21 09:49:01	13:48:45	qwen2.5_32b__rag_only.jsonl	32	832	1	20873/ 56/ 61	qwen2.5:32b
2026-05-21 09:50:02	13:49:45	qwen2.5_32b__rag_only.jsonl	32	832	1	20873/ 23/ 61	qwen2.5:32b
2026-05-21 09:51:02	13:50:46	qwen2.5_32b__rag_only.jsonl	32	832	1	20873/ 0/ 59	qwen2.5:32b
2026-05-21 09:52:02	13:51:46	qwen2.5_32b__rag_only.jsonl	32	832	1	20873/ 27/ 60	qwen2.5:32b
2026-05-21 09:53:03	13:52:46	qwen2.5_32b__rag_only.jsonl	32	832	1	20873/ 0/ 59	qwen2.5:32b
2026-05-21 09:54:03	13:53:46	qwen2.5_32b__rag_only.jsonl	33	833	1	20873/ 77/ 64	qwen2.5:32b
2026-05-21 09:55:03	13:54:47	qwen2.5_32b__rag_only.jsonl	34	834	1	20873/ 59/ 65	qwen2.5:32b
2026-05-21 09:56:03	13:55:47	qwen2.5_32b__rag_only.jsonl	35	835	1	20873/ 56/ 67	qwen2.5:32b
2026-05-21 09:57:04	13:56:47	qwen2.5_32b__rag_only.jsonl	36	836	1	20873/ 57/ 65	qwen2.5:32b
2026-05-21 09:58:04	13:57:47	qwen2.5_32b__rag_only.jsonl	37	837	1	20873/ 26/ 64	qwen2.5:32b
2026-05-21 09:59:04	13:58:48	qwen2.5_32b__rag_only.jsonl	38	838	1	20873/ 0/ 63	qwen2.5:32b
2026-05-21 10:00:05	13:59:48	qwen2.5_32b__rag_only.jsonl	39	839	1	20873/ 14/ 65	qwen2.5:32b
2026-05-21 10:01:05	14:00:48	qwen2.5_32b__rag_only.jsonl	40	840	1	20873/ 100/ 64	qwen2.5:32b
2026-05-21 10:02:05	14:01:49	qwen2.5_32b__rag_only.jsonl	41	841	1	20873/ 100/ 68	qwen2.5:32b
2026-05-21 10:03:05	14:02:49	qwen2.5_32b__rag_only.jsonl	41	841	1	20873/ 0/ 61	qwen2.5:32b
2026-05-21 10:04:06	14:03:49	qwen2.5_32b__rag_only.jsonl	41	841	1	20873/ 5/ 60	qwen2.5:32b
2026-05-21 10:05:06	14:04:50	qwen2.5_32b__rag_only.jsonl	42	842	1	20873/ 56/ 65	qwen2.5:32b
2026-05-21 10:06:06	14:05:50	qwen2.5_32b__rag_only.jsonl	44	844	1	20873/ 54/ 65	qwen2.5:32b
2026-05-21 10:07:07	14:06:50	qwen2.5_32b__rag_only.jsonl	45	845	1	20873/ 100/ 69	qwen2.5:32b
2026-05-21 10:08:07	14:07:50	qwen2.5_32b__rag_only.jsonl	45	845	1	20873/ 0/ 61	qwen2.5:32b
2026-05-21 10:09:07	14:08:51	qwen2.5_32b__rag_only.jsonl	47	847	1	20873/ 58/ 65	qwen2.5:32b
2026-05-21 10:10:08	14:09:51	qwen2.5_32b__rag_only.jsonl	48	848	1	20873/ 0/ 65	qwen2.5:32b
2026-05-21 10:11:08	14:10:51	qwen2.5_32b__rag_only.jsonl	49	849	1	20873/ 0/ 64	qwen2.5:32b
2026-05-21 10:12:08	14:11:52	qwen2.5_32b__rag_only.jsonl	50	850	1	20873/ 0/ 63	qwen2.5:32b
2026-05-21 10:13:09	14:12:52	qwen2.5_32b__rag_only.jsonl	50	850	1	20873/ 0/ 59	qwen2.5:32b
2026-05-21 10:14:09	14:13:53	qwen2.5_32b__hybrid_rag.jsonl	1	851	1	20873/ 56/ 62	qwen2.5:32b
2026-05-21 10:15:09	14:14:53	qwen2.5_32b__hybrid_rag.jsonl	1	851	1	20873/ 0/ 61	qwen2.5:32b
2026-05-21 10:16:10	14:15:53	qwen2.5_32b__hybrid_rag.jsonl	2	852	1	20873/ 0/ 64	qwen2.5:32b
2026-05-21 10:17:10	14:16:53	qwen2.5_32b__hybrid_rag.jsonl	3	853	1	20873/ 59/ 67	qwen2.5:32b
2026-05-21 10:18:10	14:17:54	qwen2.5_32b__hybrid_rag.jsonl	4	854	1	20873/ 0/ 65	qwen2.5:32b
2026-05-21 10:19:11	14:18:54	qwen2.5_32b__hybrid_rag.jsonl	4	854	1	20873/ 27/ 60	qwen2.5:32b
2026-05-21 10:20:11	14:19:54	qwen2.5_32b__hybrid_rag.jsonl	5	855	1	20873/ 59/ 64	qwen2.5:32b
2026-05-21 10:21:11	14:20:55	qwen2.5_32b__hybrid_rag.jsonl	6	856	1	20873/ 0/ 65	qwen2.5:32b
2026-05-21 10:22:12	14:21:55	qwen2.5_32b__hybrid_rag.jsonl	7	857	1	20873/ 0/ 64	qwen2.5:32b
2026-05-21 10:23:12	14:22:55	qwen2.5_32b__hybrid_rag.jsonl	8	858	1	20873/ 59/ 67	qwen2.5:32b
2026-05-21 10:24:12	14:23:56	qwen2.5_32b__hybrid_rag.jsonl	9	859	1	20873/ 58/ 68	qwen2.5:32b
2026-05-21 10:25:12	14:24:56	qwen2.5_32b__hybrid_rag.jsonl	10	860	1	20873/ 100/ 67	qwen2.5:32b
2026-05-21 10:26:13	14:25:56	qwen2.5_32b__hybrid_rag.jsonl	11	861	1	20873/ 55/ 66	qwen2.5:32b
2026-05-21 10:27:13	14:26:56	qwen2.5_32b__hybrid_rag.jsonl	11	861	1	20873/ 1/ 63	qwen2.5:32b
2026-05-21 10:28:13	14:27:57	qwen2.5_32b__hybrid_rag.jsonl	12	862	1	20873/ 59/ 65	qwen2.5:32b
2026-05-21 10:29:14	14:28:57	qwen2.5_32b__hybrid_rag.jsonl	12	862	1	20873/ 27/ 61	qwen2.5:32b
2026-05-21 10:30:14	14:29:57	qwen2.5_32b__hybrid_rag.jsonl	13	863	1	20873/ 27/ 63	qwen2.5:32b
2026-05-21 10:31:14	14:30:58	qwen2.5_32b__hybrid_rag.jsonl	14	864	1	20873/ 0/ 65	qwen2.5:32b
2026-05-21 10:32:15	14:31:58	qwen2.5_32b__hybrid_rag.jsonl	15	865	1	20873/ 0/ 65	qwen2.5:32b
2026-05-21 10:33:15	14:32:58	qwen2.5_32b__hybrid_rag.jsonl	16	866	1	20873/ 100/ 70	qwen2.5:32b
2026-05-21 10:34:15	14:33:59	qwen2.5_32b__hybrid_rag.jsonl	17	867	1	20873/ 100/ 68	qwen2.5:32b
2026-05-21 10:35:15	14:34:59	qwen2.5_32b__hybrid_rag.jsonl	17	867	1	20873/ 0/ 61	qwen2.5:32b
2026-05-21 10:36:16	14:35:59	qwen2.5_32b__hybrid_rag.jsonl	19	869	1	20873/ 58/ 66	qwen2.5:32b
2026-05-21 10:37:16	14:37:00	qwen2.5_32b__hybrid_rag.jsonl	19	869	1	20873/ 0/ 61	qwen2.5:32b
2026-05-21 10:38:16	14:38:00	qwen2.5_32b__hybrid_rag.jsonl	20	870	1	20873/ 27/ 62	qwen2.5:32b
2026-05-21 10:39:17	14:39:00	qwen2.5_32b__hybrid_rag.jsonl	21	871	1	20873/ 57/ 62	qwen2.5:32b
2026-05-21 10:40:17	14:40:01	qwen2.5_32b__hybrid_rag.jsonl	22	872	1	20873/ 0/ 61	qwen2.5:32b
2026-05-21 10:41:17	14:41:01	qwen2.5_32b__hybrid_rag.jsonl	23	873	1	20873/ 56/ 64	qwen2.5:32b
2026-05-21 10:42:18	14:42:01	qwen2.5_32b__hybrid_rag.jsonl	23	873	1	20873/ 18/ 62	qwen2.5:32b
2026-05-21 10:43:18	14:43:01	qwen2.5_32b__hybrid_rag.jsonl	24	874	1	20873/ 59/ 66	qwen2.5:32b
2026-05-21 10:44:18	14:44:02	qwen2.5_32b__hybrid_rag.jsonl	24	874	1	20873/ 0/ 60	qwen2.5:32b
2026-05-21 10:45:19	14:45:02	qwen2.5_32b__hybrid_rag.jsonl	25	875	1	20873/ 0/ 63	qwen2.5:32b
2026-05-21 10:46:19	14:46:02	qwen2.5_32b__hybrid_rag.jsonl	26	876	1	20873/ 57/ 66	qwen2.5:32b
2026-05-21 10:47:19	14:47:03	qwen2.5_32b__hybrid_rag.jsonl	27	877	1	20873/ 56/ 66	qwen2.5:32b
2026-05-21 10:48:19	14:48:03	qwen2.5_32b__hybrid_rag.jsonl	27	877	1	20873/ 0/ 61	qwen2.5:32b
2026-05-21 10:49:20	14:49:03	qwen2.5_32b__hybrid_rag.jsonl	28	878	1	20873/ 0/ 62	qwen2.5:32b
2026-05-21 10:50:20	14:50:04	qwen2.5_32b__hybrid_rag.jsonl	29	879	1	20873/ 47/ 68	qwen2.5:32b
2026-05-21 10:51:20	14:51:04	qwen2.5_32b__hybrid_rag.jsonl	30	880	1	20873/ 27/ 64	qwen2.5:32b
2026-05-21 10:52:21	14:52:04	qwen2.5_32b__hybrid_rag.jsonl	30	880	1	20873/ 27/ 60	qwen2.5:32b
2026-05-21 10:53:21	14:53:05	qwen2.5_32b__hybrid_rag.jsonl	30	880	1	20873/ 0/ 58	qwen2.5:32b
2026-05-21 10:54:21	14:54:05	qwen2.5_32b__hybrid_rag.jsonl	31	881	1	20873/ 0/ 62	qwen2.5:32b
2026-05-21 10:55:22	14:55:05	qwen2.5_32b__hybrid_rag.jsonl	32	882	1	20873/ 27/ 65	qwen2.5:32b
2026-05-21 10:56:22	14:56:06	qwen2.5_32b__hybrid_rag.jsonl	32	882	1	20873/ 6/ 61	qwen2.5:32b
2026-05-21 10:57:22	14:57:06	qwen2.5_32b__hybrid_rag.jsonl	33	883	1	20873/ 58/ 62	qwen2.5:32b
2026-05-21 10:58:23	14:58:06	qwen2.5_32b__hybrid_rag.jsonl	33	883	1	20873/ 27/ 62	qwen2.5:32b
2026-05-21 10:59:23	14:59:07	qwen2.5_32b__hybrid_rag.jsonl	34	884	1	20873/ 16/ 64	qwen2.5:32b
2026-05-21 11:00:23	15:00:07	qwen2.5_32b__hybrid_rag.jsonl	35	885	1	20873/ 27/ 63	qwen2.5:32b
2026-05-21 11:01:24	15:01:07	qwen2.5_32b__hybrid_rag.jsonl	36	886	1	20873/ 0/ 65	qwen2.5:32b
2026-05-21 11:02:24	15:02:07	qwen2.5_32b__hybrid_rag.jsonl	37	887	1	20873/ 0/ 65	qwen2.5:32b
2026-05-21 11:03:24	15:03:08	qwen2.5_32b__hybrid_rag.jsonl	38	888	1	20873/ 56/ 65	qwen2.5:32b
2026-05-21 11:04:25	15:04:08	qwen2.5_32b__hybrid_rag.jsonl	39	889	1	20873/ 59/ 65	qwen2.5:32b
2026-05-21 11:05:25	15:05:08	qwen2.5_32b__hybrid_rag.jsonl	39	889	1	20873/ 0/ 62	qwen2.5:32b
2026-05-21 11:06:25	15:06:09	qwen2.5_32b__hybrid_rag.jsonl	40	890	1	20873/ 13/ 64	qwen2.5:32b
2026-05-21 11:07:26	15:07:09	qwen2.5_32b__hybrid_rag.jsonl	40	890	1	20873/ 27/ 60	qwen2.5:32b
2026-05-21 11:08:26	15:08:09	qwen2.5_32b__hybrid_rag.jsonl	40	890	1	20873/ 27/ 59	qwen2.5:32b
2026-05-21 11:09:26	15:09:10	qwen2.5_32b__hybrid_rag.jsonl	41	891	1	20873/ 0/ 63	qwen2.5:32b
2026-05-21 11:10:27	15:10:10	qwen2.5_32b__hybrid_rag.jsonl	42	892	1	20873/ 100/ 69	qwen2.5:32b
2026-05-21 11:11:27	15:11:10	qwen2.5_32b__hybrid_rag.jsonl	43	893	1	20873/ 55/ 66	qwen2.5:32b
2026-05-21 11:12:27	15:12:11	qwen2.5_32b__hybrid_rag.jsonl	44	894	1	20873/ 0/ 63	qwen2.5:32b
2026-05-21 11:13:28	15:13:11	qwen2.5_32b__hybrid_rag.jsonl	45	895	1	20873/ 8/ 64	qwen2.5:32b
2026-05-21 11:14:28	15:14:11	qwen2.5_32b__hybrid_rag.jsonl	45	895	1	20873/ 0/ 59	qwen2.5:32b
2026-05-21 11:15:28	15:15:12	qwen2.5_32b__hybrid_rag.jsonl	46	896	1	20873/ 0/ 63	qwen2.5:32b
2026-05-21 11:16:29	15:16:12	qwen2.5_32b__hybrid_rag.jsonl	47	897	1	20873/ 56/ 66	qwen2.5:32b
2026-05-21 11:17:29	15:17:12	qwen2.5_32b__hybrid_rag.jsonl	47	897	1	20873/ 0/ 61	qwen2.5:32b
2026-05-21 11:18:29	15:18:13	qwen2.5_32b__hybrid_rag.jsonl	48	898	1	20873/ 58/ 64	qwen2.5:32b
2026-05-21 11:19:29	15:19:13	qwen2.5_32b__hybrid_rag.jsonl	49	899	1	20873/ 59/ 67	qwen2.5:32b
2026-05-21 11:20:30	15:20:13	qwen2.5_32b__pretrained_only.jsonl	0	900	1	20873/ 0/ 62	qwen2.5:32b
2026-05-21 11:21:30	15:21:14	qwen2.5_32b__pretrained_only.jsonl	2	902	1	20873/ 2/ 60	qwen2.5:32b
2026-05-21 11:22:30	15:22:14	qwen2.5_32b__pretrained_only.jsonl	4	904	1	20873/ 19/ 60	qwen2.5:32b
2026-05-21 11:23:31	15:23:14	qwen2.5_32b__pretrained_only.jsonl	5	905	1	20873/ 0/ 61	qwen2.5:32b
2026-05-21 11:24:31	15:24:15	qwen2.5_32b__pretrained_only.jsonl	9	909	1	20873/ 22/ 62	qwen2.5:32b
2026-05-21 11:25:31	15:25:15	qwen2.5_32b__pretrained_only.jsonl	11	911	1	20873/ 0/ 62	qwen2.5:32b
2026-05-21 11:26:32	15:26:15	qwen2.5_32b__pretrained_only.jsonl	12	912	1	20873/ 0/ 62	qwen2.5:32b
2026-05-21 11:27:32	15:27:15	qwen2.5_32b__pretrained_only.jsonl	13	913	1	20873/ 22/ 62	qwen2.5:32b
2026-05-21 11:28:32	15:28:16	qwen2.5_32b__pretrained_only.jsonl	16	916	1	20873/ 0/ 62	qwen2.5:32b
2026-05-21 11:29:33	15:29:16	qwen2.5_32b__pretrained_only.jsonl	18	918	1	20873/ 22/ 63	qwen2.5:32b
2026-05-21 11:30:33	15:30:16	qwen2.5_32b__pretrained_only.jsonl	20	920	1	20873/ 12/ 63	qwen2.5:32b
2026-05-21 11:31:33	15:31:17	qwen2.5_32b__pretrained_only.jsonl	23	923	1	20873/ 0/ 62	qwen2.5:32b
2026-05-21 11:32:34	15:32:17	qwen2.5_32b__pretrained_only.jsonl	25	925	1	20873/ 0/ 63	qwen2.5:32b
2026-05-21 11:33:34	15:33:17	qwen2.5_32b__pretrained_only.jsonl	26	926	1	20873/ 8/ 63	qwen2.5:32b
2026-05-21 11:34:34	15:34:18	qwen2.5_32b__pretrained_only.jsonl	29	929	1	20873/ 22/ 62	qwen2.5:32b
2026-05-21 11:35:35	15:35:18	qwen2.5_32b__pretrained_only.jsonl	31	931	1	20873/ 15/ 62	qwen2.5:32b
2026-05-21 11:36:35	15:36:18	qwen2.5_32b__pretrained_only.jsonl	33	933	1	20873/ 22/ 62	qwen2.5:32b
2026-05-21 11:37:35	15:37:19	qwen2.5_32b__pretrained_only.jsonl	35	935	1	20873/ 2/ 62	qwen2.5:32b
2026-05-21 11:38:36	15:38:19	qwen2.5_32b__pretrained_only.jsonl	37	937	1	20873/ 22/ 62	qwen2.5:32b
2026-05-21 11:39:36	15:39:19	qwen2.5_32b__pretrained_only.jsonl	39	939	1	20873/ 22/ 62	qwen2.5:32b
2026-05-21 11:40:36	15:40:20	qwen2.5_32b__pretrained_only.jsonl	41	941	1	20873/ 22/ 62	qwen2.5:32b
2026-05-21 11:41:37	15:41:20	qwen2.5_32b__pretrained_only.jsonl	43	943	1	20873/ 22/ 62	qwen2.5:32b
2026-05-21 11:42:37	15:42:20	qwen2.5_32b__pretrained_only.jsonl	46	946	1	20873/ 6/ 62	qwen2.5:32b
2026-05-21 11:43:37	15:43:21	qwen2.5_32b__pretrained_only.jsonl	48	948	1	20873/ 0/ 62	qwen2.5:32b
2026-05-21 11:44:37	15:44:21	qwen2.5_32b__direct_kb.jsonl	0	950	1	20873/ 55/ 67	qwen2.5:32b
2026-05-21 11:45:38	15:45:21	qwen2.5_32b__direct_kb.jsonl	0	950	1	20873/ 72/ 68	qwen2.5:32b
2026-05-21 11:46:38	15:46:21	qwen2.5_32b__direct_kb.jsonl	0	950	1	20873/ 0/ 63	qwen2.5:32b
2026-05-21 11:47:38	15:47:22	qwen2.5_32b__direct_kb.jsonl	0	950	1	20873/ 0/ 58	qwen2.5:32b
2026-05-21 11:48:39	15:48:22	qwen2.5_32b__direct_kb.jsonl	0	950	1	20873/ 0/ 56	qwen2.5:32b
2026-05-21 11:49:39	15:49:23	qwen2.5_32b__direct_kb.jsonl	1	951	2	20873/ 0/ 57	qwen2.5:32b
2026-05-21 11:50:40	15:50:23	qwen2.5_32b__direct_kb.jsonl	1	951	2	20873/ 0/ 58	qwen2.5:32b
2026-05-21 11:51:40	15:51:24	qwen2.5_32b__direct_kb.jsonl	2	952	2	20873/ 5/ 59	qwen2.5:32b
2026-05-21 11:52:41	15:52:24	qwen2.5_32b__direct_kb.jsonl	2	952	2	20873/ 0/ 59	qwen2.5:32b
2026-05-21 11:53:41	15:53:24	qwen2.5_32b__direct_kb.jsonl	3	953	2	20873/ 0/ 59	qwen2.5:32b
2026-05-21 11:54:41	15:54:25	qwen2.5_32b__direct_kb.jsonl	4	954	2	20873/ 0/ 59	qwen2.5:32b
2026-05-21 11:55:42	15:55:25	qwen2.5_32b__direct_kb.jsonl	4	954	2	20873/ 0/ 59	qwen2.5:32b
2026-05-21 11:56:42	15:56:26	qwen2.5_32b__direct_kb.jsonl	4	954	2	20873/ 0/ 59	qwen2.5:32b
2026-05-21 11:57:42	15:57:26	qwen2.5_32b__direct_kb.jsonl	5	955	2	20873/ 21/ 60	qwen2.5:32b
2026-05-21 11:58:43	15:58:26	qwen2.5_32b__direct_kb.jsonl	6	956	2	20873/ 0/ 59	qwen2.5:32b
2026-05-21 11:59:43	15:59:27	qwen2.5_32b__direct_kb.jsonl	7	957	2	20873/ 36/ 60	qwen2.5:32b
2026-05-21 12:00:44	16:00:27	qwen2.5_32b__direct_kb.jsonl	7	957	2	20873/ 0/ 59	qwen2.5:32b
2026-05-21 12:01:44	16:01:27	qwen2.5_32b__direct_kb.jsonl	8	958	2	20873/ 100/ 64	qwen2.5:32b
2026-05-21 12:02:44	16:02:28	qwen2.5_32b__direct_kb.jsonl	8	958	2	20873/ 0/ 60	qwen2.5:32b
2026-05-21 12:03:45	16:03:28	qwen2.5_32b__direct_kb.jsonl	8	958	2	20873/ 0/ 60	qwen2.5:32b
2026-05-21 12:04:45	16:04:29	qwen2.5_32b__direct_kb.jsonl	9	959	2	20873/ 0/ 60	qwen2.5:32b
2026-05-21 12:05:45	16:05:29	qwen2.5_32b__direct_kb.jsonl	10	960	2	20873/ 0/ 60	qwen2.5:32b
2026-05-21 12:06:46	16:06:29	qwen2.5_32b__direct_kb.jsonl	11	961	2	20873/ 36/ 61	qwen2.5:32b
2026-05-21 12:07:46	16:07:30	qwen2.5_32b__direct_kb.jsonl	11	961	2	20873/ 0/ 60	qwen2.5:32b
2026-05-21 12:08:47	16:08:30	qwen2.5_32b__direct_kb.jsonl	11	961	2	20873/ 0/ 60	qwen2.5:32b
2026-05-21 12:09:47	16:09:31	qwen2.5_32b__direct_kb.jsonl	11	961	2	20873/ 0/ 59	qwen2.5:32b
2026-05-21 12:10:47	16:10:31	qwen2.5_32b__direct_kb.jsonl	12	962	2	20873/ 0/ 60	qwen2.5:32b
2026-05-21 12:11:48	16:11:31	qwen2.5_32b__direct_kb.jsonl	13	963	2	20873/ 36/ 60	qwen2.5:32b
2026-05-21 12:12:48	16:12:32	qwen2.5_32b__direct_kb.jsonl	14	964	2	20873/ 37/ 60	qwen2.5:32b
2026-05-21 12:13:49	16:13:32	qwen2.5_32b__direct_kb.jsonl	15	965	2	20873/ 0/ 60	qwen2.5:32b
2026-05-21 12:14:49	16:14:33	qwen2.5_32b__direct_kb.jsonl	16	966	2	20873/ 0/ 60	qwen2.5:32b
2026-05-21 12:15:49	16:15:33	qwen2.5_32b__direct_kb.jsonl	18	968	2	20873/ 0/ 60	qwen2.5:32b
2026-05-21 12:16:50	16:16:33	qwen2.5_32b__direct_kb.jsonl	20	970	2	20873/ 0/ 60	qwen2.5:32b
2026-05-21 12:17:50	16:17:34	qwen2.5_32b__direct_kb.jsonl	20	970	2	20873/ 0/ 60	qwen2.5:32b
2026-05-21 12:18:51	16:18:34	qwen2.5_32b__direct_kb.jsonl	20	970	2	20873/ 37/ 61	qwen2.5:32b
2026-05-21 12:19:51	16:19:34	qwen2.5_32b__direct_kb.jsonl	20	970	2	20873/ 0/ 60	qwen2.5:32b
2026-05-21 12:20:51	16:20:35	qwen2.5_32b__direct_kb.jsonl	22	972	2	20873/ 0/ 60	qwen2.5:32b
2026-05-21 12:21:51	16:21:35	qwen2.5_32b__direct_kb.jsonl	23	973	2	20873/ 0/ 60	qwen2.5:32b
2026-05-21 12:22:52	16:22:35	qwen2.5_32b__direct_kb.jsonl	23	973	2	20873/ 0/ 60	qwen2.5:32b
2026-05-21 12:23:52	16:23:36	qwen2.5_32b__direct_kb.jsonl	24	974	2	20873/ 0/ 60	qwen2.5:32b
2026-05-21 12:24:53	16:24:36	qwen2.5_32b__direct_kb.jsonl	24	974	2	20873/ 0/ 60	qwen2.5:32b
2026-05-21 12:25:53	16:25:36	qwen2.5_32b__direct_kb.jsonl	25	975	2	20873/ 0/ 60	qwen2.5:32b
2026-05-21 12:26:53	16:26:37	qwen2.5_32b__direct_kb.jsonl	27	977	2	20873/ 0/ 60	qwen2.5:32b
